34043;AUG | Storm (Battle-Scarred)
34044;AUG | Storm (Factory New)
34045;AUG | Storm (Field-Tested)
34046;AUG | Storm (Minimal Wear)
34047;AUG | Storm (Well-Worn)
34048;AUG | Syd Mead (Battle-Scarred)
34049;AUG | Syd Mead (Factory New)
34050;AUG | Syd Mead (Field-Tested)
34051;AUG | Syd Mead (Minimal Wear)
34052;AUG | Syd Mead (Well-Worn)
34053;AUG | Torque (Battle-Scarred)
34054;AUG | Torque (Factory New)
34055;AUG | Torque (Field-Tested)
34056;AUG | Torque (Minimal Wear)
34057;AUG | Torque (Well-Worn)
34058;AUG | Triqua (Battle-Scarred)
34059;AUG | Triqua (Factory New)
34060;AUG | Triqua (Field-Tested)
34061;AUG | Triqua (Minimal Wear)
34062;AUG | Triqua (Well-Worn)
34063;AUG | Wings (Factory New)
34064;AUG | Wings (Minimal Wear)
37518;Souvenir AUG | Colony (Battle-Scarred)
37519;Souvenir AUG | Colony (Factory New)
37520;Souvenir AUG | Colony (Field-Tested)
37521;Souvenir AUG | Colony (Minimal Wear)
37522;Souvenir AUG | Colony (Well-Worn)
37523;Souvenir AUG | Condemned (Battle-Scarred)
37524;Souvenir AUG | Condemned (Field-Tested)
37525;Souvenir AUG | Condemned (Minimal Wear)
37526;Souvenir AUG | Condemned (Well-Worn)
37527;Souvenir AUG | Contractor (Battle-Scarred)
37528;Souvenir AUG | Contractor (Field-Tested)
37529;Souvenir AUG | Contractor (Minimal Wear)
37530;Souvenir AUG | Contractor (Well-Worn)
37531;Souvenir AUG | Radiation Hazard (Battle-Scarred)
37532;Souvenir AUG | Radiation Hazard (Factory New)
37533;Souvenir AUG | Radiation Hazard (Field-Tested)
37534;Souvenir AUG | Radiation Hazard (Minimal Wear)
37535;Souvenir AUG | Radiation Hazard (Well-Worn)
37536;Souvenir AUG | Storm (Battle-Scarred)
37537;Souvenir AUG | Storm (Factory New)
37538;Souvenir AUG | Storm (Field-Tested)
37539;Souvenir AUG | Storm (Minimal Wear)
37540;Souvenir AUG | Storm (Well-Worn)
38238;StatTrak™ AUG | Aristocrat (Battle-Scarred)
38239;StatTrak™ AUG | Aristocrat (Factory New)
38240;StatTrak™ AUG | Aristocrat (Field-Tested)
38241;StatTrak™ AUG | Aristocrat (Minimal Wear)
38242;StatTrak™ AUG | Aristocrat (Well-Worn)
38243;StatTrak™ AUG | Bengal Tiger (Battle-Scarred)
38244;StatTrak™ AUG | Bengal Tiger (Factory New)
